2026-01-23,INTC,45.07,293185400,52.38,39.11,32.22,54.67,34.95,54.60,-60.89,25,,50.00,HOLD,3.09,40.43,54.34,40.43,46.62,5.39,3.27,2.12,43.44,45.05
2026-01-23,IONQ,47.25,14680500,45.82,18.25,44.56,52.62,43.80,54.24,-81.75,25,,198.00,HOLD,3.88,41.43,58.89,41.43,49.19,0.78,-0.01,0.79,48.59,49.13
2026-01-23,OPEN,6.01,63686400,43.11,3.05,5.58,7.18,5.64,7.92,-96.95,25,,198.00,HOLD,0.51,5.25,7.53,5.25,6.26,0.17,0.04,0.12,6.38,6.48
2026-01-23,PLTR,169.60,30210700,42.02,32.44,162.35,191.39,161.11,196.35,-67.56,25,,50.00,HOLD,7.09,158.97,190.86,158.97,173.14,-5.42,-4.93,-0.49,176.87,175.17
2026-01-23,POET,6.91,14123600,46.80,8.23,6.12,8.56,6.19,9.14,-91.77,25,,198.00,HOLD,0.74,5.80,9.13,5.80,7.28,0.46,0.40,0.06,7.34,7.34
2026-01-23,TSLA,449.06,56636400,51.63,78.83,416.36,475.62,417.44,490.90,-21.17,25,DoubleBottom,120.00,HOLD,15.17,426.30,494.57,426.30,456.65,-15.06,-14.67,-0.39,445.99,444.58
2026-01-23,UPST,45.29,2387400,45.81,11.56,43.07,51.46,43.06,52.10,-88.44,25,,198.00,HOLD,2.37,41.74,52.40,41.74,46.47,-0.03,0.23,-0.26,47.27,46.86
2026-01-26,ABCL,4.14,4366109,52.62,51.37,3.23,4.78,3.34,4.85,-48.63,20,,50.00,HOLD,0.29,3.70,5.02,3.70,4.29,0.36,0.27,0.09,4.01,4.09
2026-01-26,BE,139.62,9000942,62.12,71.73,75.86,169.49,84.14,155.87,-28.27,20,,50.00,HOLD,10.77,123.47,171.92,123.47,145.00,26.17,18.21,7.96,122.67,128.68
2026-01-26,BMNR,27.80,32552290,41.45,13.63,26.53,33.52,26.76,34.39,-86.37,20,DoubleBottom,268.00,BUY,2.32,24.32,34.77,24.32,28.96,0.13,-0.23,0.36,30.02,30.22
2026-01-26,CIEN,232.23,1471410,50.39,35.86,221.48,255.50,216.07,261.13,-64.14,20,,50.00,HOLD,14.88,209.91,276.87,209.91,239.67,-0.31,5.90,-6.21,238.49,234.20
2026-01-26,DLO,14.73,1106216,57.24,64.04,13.50,15.15,13.27,15.55,-35.96,20,,50.00,HOLD,0.57,13.87,16.45,13.87,15.02,-0.06,0.12,-0.19,14.32,14.22
2026-01-26,DNA,9.85,510856,54.71,49.39,7.94,10.59,8.08,11.10,-50.61,20,,50.00,HOLD,0.67,8.85,11.86,8.85,10.18,0.57,0.35,0.21,9.26,9.47
2026-01-26,GEV,665.99,2463519,53.41,58.27,624.66,695.15,617.11,701.00,-41.73,20,DoubleBottom,120.00,HOLD,28.73,622.90,752.17,622.90,680.35,-3.64,-3.78,0.14,659.91,658.08
2026-01-26,GLW,94.95,5582969,62.77,94.02,84.58,96.06,83.95,95.65,-5.98,20,DoubleBottom,148.00,HOLD,3.09,90.32,104.22,90.32,96.49,1.47,0.45,1.02,90.32,91.02
2026-01-26,GOOGL,333.26,25140888,62.17,74.82,307.97,340.48,310.33,340.49,-25.18,20,,50.00,HOLD,7.86,321.47,356.84,321.47,337.19,9.87,8.22,1.64,324.23,324.77
2026-01-26,INTC,42.49,146892151,47.80,22.62,33.03,54.49,35.82,54.60,-77.38,20,,50.00,HOLD,3.07,37.89,51.70,37.89,44.02,5.18,3.77,1.41,43.76,44.81
2026-01-26,IONQ,43.37,36575909,39.63,4.65,43.69,52.85,42.84,54.24,-95.35,20,,276.00,BUY,4.16,37.14,55.84,37.14,45.45,0.49,0.20,0.29,48.27,48.58
2026-01-26,OPEN,5.87,32374235,41.60,0.97,5.53,7.19,5.64,7.92,-99.03,20,,198.00,HOLD,0.49,5.14,7.33,5.14,6.11,0.18,0.09,0.09,6.36,6.42
2026-01-26,PLTR,167.47,22650164,39.99,24.30,162.83,188.25,161.11,196.35,-75.70,20,,50.00,HOLD,6.81,157.25,187.91,157.25,170.88,-5.82,-5.26,-0.57,175.54,174.44
2026-01-26,POET,6.46,14146940,42.22,1.11,6.04,8.59,6.19,9.14,-98.89,20,,198.00,HOLD,0.73,5.36,8.65,5.36,6.83,0.37,0.41,-0.05,7.31,7.26
2026-01-26,TSLA,435.20,49000644,45.80,48.18,419.70,467.26,417.44,489.09,-51.82,20,DoubleBottom,120.00,HOLD,15.14,412.49,480.63,412.49,442.77,-12.64,-15.16,2.52,443.48,443.69
2026-01-26,UPST,45.92,2898725,47.63,19.74,42.94,51.36,43.06,52.10,-80.26,20,,198.00,HOLD,2.30,42.46,52.83,42.46,47.07,-0.36,0.17,-0.53,47.15,46.77
2026-01-27,ABCL,3.99,3190004,48.78,13.91,3.28,4.78,3.34,4.85,-86.09,29,,198.00,HOLD,0.29,3.55,4.87,3.55,4.14,0.33,0.29,0.03,4.03,4.08
2026-01-27,BE,152.31,12586788,68.29,93.17,79.77,171.79,84.14,155.87,-6.83,29,,148.00,HOLD,11.23,135.47,186.00,135.47,157.92,25.81,20.35,5.46,125.78,130.93
2026-01-27,BMNR,29.33,31336780,46.16,33.68,26.65,33.50,26.76,34.39,-66.32,29,DoubleBottom,120.00,HOLD,2.28,25.91,36.18,25.91,30.47,-0.03,-0.06,0.02,30.07,30.13
2026-01-27,CIEN,247.52,1785890,57.76,69.80,221.37,256.20,216.07,261.13,-30.20,29,,50.00,HOLD,14.93,225.13,292.30,225.13,254.98,-0.13,4.78,-4.91,238.79,235.47
2026-01-27,DLO,14.54,484208,54.47,63.00,13.52,15.17,13.27,15.55,-37.00,29,,50.00,HOLD,0.56,13.70,16.22,13.70,14.82,-0.09,0.09,-0.18,14.34,14.25
2026-01-27,DNA,9.71,688056,53.13,43.72,8.05,10.60,8.08,11.10,-56.28,29,,50.00,HOLD,0.65,8.73,11.67,8.73,10.04,0.56,0.42,0.14,9.33,9.49
2026-01-27,GEV,692.70,4686035,59.72,90.11,623.33,699.40,617.11,701.00,-9.89,29,,148.00,HOLD,28.85,649.43,779.24,649.43,707.12,-1.30,-3.75,2.45,661.37,661.38
2026-01-27,GLW,109.74,24297768,79.42,85.85,81.12,101.54,83.95,113.99,-14.15,29,,305.00,SELL,4.23,116.08,97.05,116.08,107.63,2.57,0.78,1.79,91.33,92.80
2026-01-27,GOOGL,334.55,19734941,63.18,77.41,309.21,341.35,310.33,340.49,-22.59,29,,50.00,HOLD,7.63,323.10,357.44,323.10,338.37,9.17,8.68,0.49,325.28,325.70
2026-01-27,INTC,43.93,115107874,50.40,26.31,33.99,54.30,35.82,54.60,-73.69,29,,50.00,HOLD,3.00,39.44,52.92,39.44,45.43,5.11,4.19,0.92,44.15,44.73
2026-01-27,IONQ,45.49,24978948,44.07,23.25,43.61,52.88,42.84,54.24,-76.75,29,,50.00,HOLD,4.10,39.33,57.80,39.33,47.54,0.09,0.36,-0.27,48.25,48.29
2026-01-27,OPEN,5.81,39726169,40.94,3.56,5.50,7.20,5.64,7.92,-96.44,29,DoubleBottom,268.00,BUY,0.47,5.10,7.22,5.10,6.05,0.14,0.12,0.02,6.35,6.37
2026-01-27,PLTR,165.70,26390620,38.33,17.54,162.52,186.26,161.11,187.28,-82.46,29,,198.00,HOLD,6.67,155.70,185.70,155.70,169.03,-6.31,-5.49,-0.81,174.39,173.61
2026-01-27,POET,6.79,8452654,46.36,13.28,6.03,8.59,6.19,9.14,-86.72,29,,198.00,HOLD,0.72,5.71,8.96,5.71,7.15,0.29,0.42,-0.13,7.31,7.21
2026-01-27,TSLA,430.90,36827538,44.13,36.52,421.86,460.67,417.44,469.40,-63.48,29,DoubleBottom,120.00,HOLD,14.55,409.08,474.55,409.08,438.17,-11.65,-15.22,3.57,441.27,442.47
2026-01-27,UPST,45.20,2207127,45.74,11.22,42.75,51.33,43.06,52.10,-88.78,29,,198.00,HOLD,2.26,41.81,51.98,41.81,46.33,-0.81,0.07,-0.89,47.04,46.62
2026-01-28,ABCL,3.90,2965690,46.58,5.00,3.34,4.75,3.34,4.85,-95.00,29,,198.00,HOLD,0.29,3.47,4.76,3.47,4.04,0.28,0.31,-0.03,4.05,4.06
2026-01-28,BE,165.39,12361551,73.15,95.76,83.89,175.37,84.14,167.57,-4.24,29,,227.00,SELL,11.52,182.67,130.84,182.67,159.63,25.14,22.07,3.07,129.63,134.21
2026-01-28,BMNR,29.63,33743766,47.06,37.61,26.77,33.48,26.76,34.39,-62.39,29,DoubleBottom,120.00,HOLD,2.21,26.32,36.25,26.32,30.73,-0.11,0.06,-0.18,30.13,30.08
2026-01-28,CIEN,257.30,2068994,61.67,96.04,220.51,258.90,216.07,261.13,-3.96,29,,148.00,HOLD,14.84,235.04,301.81,235.04,264.72,0.31,3.89,-3.58,239.70,237.55
2026-01-28,DLO,14.46,678206,53.29,65.03,13.53,15.18,13.27,15.55,-34.97,29,,50.00,HOLD,0.55,13.63,16.11,13.63,14.74,-0.09,0.05,-0.14,14.36,14.27
2026-01-28,DNA,9.43,533217,50.03,32.39,8.23,10.55,8.08,11.10,-67.61,29,,50.00,HOLD,0.64,8.47,11.34,8.47,9.75,0.53,0.47,0.06,9.39,9.49
2026-01-28,GEV,711.59,5410134,63.48,89.23,619.88,707.67,617.11,722.99,-10.77,29,,226.00,SELL,30.29,757.02,620.73,757.02,696.45,3.35,-2.98,6.33,663.77,666.16
2026-01-28,GLW,104.28,17005179,67.43,67.68,80.50,103.68,83.95,113.99,-32.32,29,,78.00,HOLD,4.58,97.41,118.02,97.41,106.57,3.48,1.21,2.27,92.09,93.89
2026-01-28,GOOGL,336.01,26310723,64.33,78.81,310.62,342.17,310.33,340.49,-21.19,29,,50.00,HOLD,7.49,324.78,358.47,324.78,339.75,8.50,8.92,-0.42,326.40,326.68
2026-01-28,INTC,48.78,200002733,58.01,58.19,35.01,54.49,36.82,54.60,-41.81,29,,50.00,HOLD,3.16,44.03,58.27,44.03,50.36,4.90,4.50,0.40,44.75,45.11
2026-01-28,IONQ,45.80,18678817,44.72,25.96,43.70,52.84,42.84,54.24,-74.04,29,,50.00,HOLD,3.95,39.88,57.64,39.88,47.77,-0.19,0.43,-0.62,48.27,48.05
2026-01-28,OPEN,5.76,42971488,40.36,4.85,5.49,7.21,5.64,7.92,-95.15,29,DoubleBottom,268.00,BUY,0.45,5.08,7.12,5.08,5.99,0.03,0.13,-0.10,6.35,6.31
2026-01-28,PLTR,157.35,43399899,31.66,0.28,159.91,186.18,157.27,187.28,-99.72,29,,276.00,BUY,6.79,147.16,177.72,147.16,160.75,-6.90,-5.72,-1.18,173.05,172.06
2026-01-28,POET,6.22,14273430,40.90,2.34,5.97,8.62,6.15,9.14,-97.66,29,DoubleBottom,268.00,BUY,0.72,5.15,8.37,5.15,6.58,0.19,0.41,-0.22,7.29,7.12
2026-01-28,TSLA,431.46,50383825,44.41,38.04,421.96,457.76,417.44,463.12,-61.96,29,DoubleBottom,120.00,HOLD,14.09,410.32,473.74,410.32,438.51,-10.78,-14.92,4.14,439.86,441.42
2026-01-28,UPST,43.17,3111223,40.80,3.07,42.26,51.48,42.90,52.10,-96.93,29,DoubleBottom,268.00,BUY,2.31,39.70,50.09,39.70,44.32,-1.16,-0.05,-1.11,46.87,46.29
2026-01-29,ABCL,3.86,2423245,45.60,10.00,3.41,4.73,3.34,4.85,-90.00,26,,198.00,HOLD,0.28,3.44,4.69,3.44,4.00,0.21,0.31,-0.10,4.07,4.04
2026-01-29,BE,156.51,11796063,65.78,76.01,90.31,175.87,84.14,167.57,-23.99,26,,50.00,HOLD,11.83,138.77,191.99,138.77,162.42,24.18,23.34,0.84,133.09,136.34
2026-01-29,BMNR,26.70,55851292,40.02,8.12,26.55,33.60,26.02,34.39,-91.88,26,,198.00,HOLD,2.31,23.24,33.62,23.24,27.85,-0.30,0.12,-0.42,30.08,29.76
2026-01-29,CIEN,253.53,2242065,59.39,85.60,220.36,260.56,216.07,261.13,-14.40,26,,148.00,HOLD,15.07,230.92,298.75,230.92,261.07,1.03,3.17,-2.14,240.46,239.07
2026-01-29,DLO,14.04,804480,47.51,47.83,13.51,15.17,13.27,15.55,-52.17,26,,50.00,HOLD,0.57,13.18,15.75,13.18,14.33,-0.13,0.01,-0.14,14.34,14.25
2026-01-29,DNA,9.31,600288,48.71,27.53,8.43,10.46,8.08,11.10,-72.47,26,,50.00,HOLD,0.62,8.38,11.17,8.38,9.62,0.47,0.50,-0.03,9.45,9.47
2026-01-29,GEV,717.39,3089627,64.57,94.70,617.01,716.31,617.11,723.00,-5.30,26,,226.00,SELL,31.04,763.94,624.28,763.94,701.87,7.54,-1.45,8.99,666.66,671.04
2026-01-29,GLW,103.00,11656346,64.96,62.80,80.39,105.21,83.95,113.99,-37.20,26,,50.00,HOLD,4.68,95.98,117.04,95.98,105.34,4.16,1.71,2.45,92.80,94.76
2026-01-29,GOOGL,338.25,39178118,66.09,82.50,312.14,343.09,310.33,342.26,-17.50,26,,148.00,HOLD,8.07,326.14,362.47,326.14,342.29,7.84,8.99,-1.16,327.62,327.78
2026-01-29,INTC,48.66,123097756,57.77,54.41,36.07,54.57,36.87,54.60,-45.59,26,IslandReversal,123.00,HOLD,3.07,44.06,57.86,44.06,50.19,4.83,4.73,0.09,45.32,45.45
2026-01-29,IONQ,43.24,22030611,40.58,8.94,43.25,53.08,42.16,54.24,-91.06,26,,276.00,BUY,3.93,37.35,55.02,37.35,45.20,-0.63,0.40,-1.03,48.17,47.59
2026-01-29,OPEN,5.58,44960602,38.26,3.31,5.44,7.23,5.50,7.92,-96.69,26,FallingWedge,268.00,BUY,0.44,4.92,6.90,4.92,5.80,-0.06,0.13,-0.18,6.34,6.24
2026-01-29,PLTR,151.86,59257252,28.19,13.40,156.05,187.15,147.12,187.28,-86.60,26,,355.00,BUY,7.06,141.27,173.04,141.27,155.39,-7.60,-5.97,-1.63,171.60,170.13
2026-01-29,POET,5.95,12595005,38.59,2.74,5.86,8.68,5.86,9.14,-97.26,26,,198.00,HOLD,0.69,4.91,8.03,4.91,6.30,0.12,0.39,-0.27,7.27,7.01
2026-01-29,TSLA,416.56,77295876,38.77,4.89,418.68,457.25,414.62,458.34,-95.11,26,,276.00,BUY,14.92,394.19,461.31,394.19,424.02,-11.00,-14.45,3.46,437.97,439.05
2026-01-29,UPST,41.53,3291368,37.31,6.07,41.59,51.80,40.90,52.10,-93.93,26,,276.00,BUY,2.34,38.02,48.56,38.02,42.70,-1.24,-0.20,-1.04,46.70,45.84
2026-01-30,ABCL,3.62,4277032,40.13,2.29,3.46,4.70,3.34,4.85,-97.71,16,,198.00,HOLD,0.28,3.20,4.45,3.20,3.76,0.16,0.30,-0.14,4.08,4.00
2026-01-30,BE,151.37,11367694,61.90,58.59,98.52,174.11,88.86,167.57,-41.41,16,,50.00,HOLD,12.07,133.26,187.58,133.26,157.41,22.87,24.05,-1.18,136.32,137.77
2026-01-30,BMNR,25.10,45169528,36.79,5.59,26.02,33.93,24.55,34.39,-94.41,16,,276.00,BUY,2.30,21.66,31.99,21.66,26.25,-0.58,0.07,-0.66,29.97,29.32
2026-01-30,CIEN,251.81,3225802,58.32,63.37,220.91,261.80,216.07,269.90,-36.63,16,,50.00,HOLD,15.60,228.41,298.61,228.41,259.61,0.90,2.51,-1.62,241.36,240.28
2026-01-30,DLO,13.46,1356337,40.91,11.80,13.39,15.22,13.27,15.55,-88.20,16,,198.00,HOLD,0.59,12.58,15.22,12.58,13.75,-0.17,-0.02,-0.14,14.31,14.17
2026-01-30,DNA,8.97,614741,45.10,13.77,8.58,10.38,8.33,11.10,-86.23,16,,198.00,HOLD,0.61,8.06,10.79,8.06,9.27,0.41,0.51,-0.11,9.48,9.42
2026-01-30,GEV,726.37,3505726,66.26,80.99,614.71,725.90,617.11,752.02,-19.01,16,,226.00,SELL,31.38,773.43,632.24,773.43,710.68,11.25,0.53,10.72,670.30,676.31
2026-01-30,GLW,103.25,11840118,65.22,63.64,80.63,106.54,83.95,113.99,-36.36,16,,50.00,HOLD,4.76,96.11,117.52,96.11,105.63,4.71,2.23,2.48,93.59,95.57
2026-01-30,GOOGL,338.00,26924773,65.70,81.30,314.31,343.43,310.33,342.29,-18.70,16,,148.00,HOLD,8.05,325.93,362.14,325.93,342.02,6.92,8.87,-1.95,328.87,328.75
2026-01-30,INTC,46.47,112446402,53.49,34.01,37.39,54.21,37.76,54.60,-65.99,16,,50.00,HOLD,3.11,41.81,55.79,41.81,48.02,4.37,4.85,-0.48,45.80,45.55
2026-01-30,IONQ,39.98,23561765,36.01,6.95,42.00,53.85,38.92,54.24,-93.05,16,,276.00,BUY,3.97,34.02,51.90,34.02,41.97,-0.85,0.28,-1.13,47.93,46.87
2026-01-30,OPEN,5.15,52372967,33.76,4.11,5.28,7.32,5.06,7.92,-95.89,16,,276.00,BUY,0.45,4.48,6.49,4.48,5.37,-0.14,0.10,-0.25,6.30,6.14
2026-01-30,PLTR,146.59,46625259,25.32,3.88,151.34,188.74,145.14,187.28,-96.12,16,,355.00,BUY,7.03,136.04,167.69,136.04,150.11,-8.47,-6.27,-2.20,170.04,167.89
2026-01-30,POET,5.80,8111140,37.32,2.85,5.74,8.74,5.70,9.14,-97.15,16,,198.00,HOLD,0.68,4.78,7.85,4.78,6.14,0.08,0.35,-0.28,7.24,6.89
